qry,chamber,url,comb_text,sc_relevance_score
Phil Roe,Rep,https://twitter.com/DrPhilRoe/status/1309579363151753216?ref_src=twsrc^google|twcamp^serp|twgr^tweet,https://twitter.com/drphilroe/status/1309579363151753216?ref_src=twsrc^google|twcamp^serp|twgr^tweet clarinda and i are praying for a speedy recovery for @ronpaul.,1
Phil Roe,Rep,https://www.legion.org/sons/211283/phil-roe,"c(""phil roe | the american legion https://www.legion.org/sons/211283/phil-roe  "", ""phil roe | the american legion https://www.legion.org/sons/211283/phil-roe congressman  phil roe  md of tennessee a member of the house veterans affairs committee discusses health care needs for soldiers and veterans in this talkÂ ... "")",0
Phil Roe,Rep,https://www.wlns.com/news/michigan/federal-unemployment-boost-ends-today/,"federal unemployment boost ends today https://www.wlns.com/news/michigan/federal-unemployment-boost-ends-today/ â€œliterally saw hundreds of job available that were unfilled because of the enhanced unemployment,â€ representative roe said.",1
Phil Roe,Rep,https://www.tennessean.com/story/news/politics/2018/02/08/rep-phil-roe/946151001/,https://www.tennessean.com/story/news/politics/2018/02/08/rep-phil-roe/946151001/,1
Pramila Jayapal,Rep,https://twitter.com/PramilaJayapal/status/1302780913143689219?ref_src=twsrc^google|twcamp^serp|twgr^tweet,"https://twitter.com/pramilajayapal/status/1302780913143689219?ref_src=twsrc^google|twcamp^serp|twgr^tweet fact of the day: we need #medicareforall.
www.motherjones.com/kevâ€¦",1
Pramila Jayapal,Rep,https://twitter.com/RepJayapal/status/1326360300380065792?ref_src=twsrc^google|twcamp^serp|twgr^tweet,"https://twitter.com/repjayapal/status/1326360300380065792?ref_src=twsrc^google|twcamp^serp|twgr^tweet newsflash: this was not a close election: president-elect biden won by nearly 5 mm votes...& we're not done yet. he is on track to win 306 electoral votes.

meanwhile, trump vowed to file baseless claims even before election happened.

when is @gop going to put a stop to this?",1
Pramila Jayapal,Rep,https://twitter.com/RepJayapal/status/1324407419263422464?ref_src=twsrc^google|twcamp^serp|twgr^tweet,"https://twitter.com/repjayapal/status/1324407419263422464?ref_src=twsrc^google|twcamp^serp|twgr^tweet we can't let it go under the radar that an additional 751,000 people lost their jobs last week. this level of devastation will continue until we act. that's why a robust covid-19 relief package must be a top priority. 
www.cnn.com/2020/11/05/â€¦",1
Pramila Jayapal,Rep,https://www.commondreams.org/news/2021/02/09/progressives-secure-15-wage-house-covid-bill-jayapal-says-democrats-have-fight-make,"c(""as progressives secure $15 wage in house  | covid bill, jayapal says \n'democrats have to fight' to make it law | common dreams | Â· | 2 days ago https://www.commondreams.org/news/2021/02/09/progressives-secure-15-wage-house-covid-bill-jayapal-says-democrats-have-fight-make  "", ""as progressives secure $15 wage in house  | covid bill, jayapal says \n'democrats have to fight' to make it law | common dreams | Â· | 1 day ago https://www.commondreams.org/news/2021/02/09/progressives-secure-15-wage-house-covid-bill-jayapal-says-democrats-have-fight-make  "", 
""as progressives secure $15 wage in house  | covid bill, jayapal says \n'democrats have to fight' to make it law | common dreams | Â· | 6 hours ago https://www.commondreams.org/news/2021/02/09/progressives-secure-15-wage-house-covid-bill-jayapal-says-democrats-have-fight-make  "")",1
Pramila Jayapal,Rep,https://news.yahoo.com/rep-jayapal-biden-recognizes-bold-185702317.html,"c(""rep. jayapal: biden recognizes 'we have to take  | bold, structural solutions' | yahoo news | Â· | 52 mins ago https://news.yahoo.com/rep-jayapal-biden-recognizes-bold-185702317.html  "", ""rep. jayapal: biden recognizes 'we have to take  | bold, structural solutions' | yahoo news | Â· | 53 mins ago https://news.yahoo.com/rep-jayapal-biden-recognizes-bold-185702317.html  "", ""rep. jayapal: biden recognizes 'we have to take  | bold, structural solutions' | yahoo news | Â· | 54 mins ago https://news.yahoo.com/rep-jayapal-biden-recognizes-bold-185702317.html  "", 
""rep. jayapal: biden recognizes 'we have to take  | bold, structural solutions' | yahoo news | Â· | 55 mins ago https://news.yahoo.com/rep-jayapal-biden-recognizes-bold-185702317.html  "", "". | rep. jayapal: biden  | recognizes 'we have to  | take bold, structural solutions' | . | 55 mins ago https://news.yahoo.com/rep-jayapal-biden-recognizes-bold-185702317.html  "", ""rep. jayapal: biden recognizes 'we have to take  | bold, structural solutions' | yahoo news | Â· | 56 mins ago https://news.yahoo.com/rep-jayapal-biden-recognizes-bold-185702317.html  "", 
""rep. jayapal: biden recognizes 'we have to take  | bold, structural solutions' | yahoo news | Â· | 57 mins ago https://news.yahoo.com/rep-jayapal-biden-recognizes-bold-185702317.html  "", ""rep. jayapal: biden recognizes 'we have to take  | bold, structural solutions' | yahoo news | Â· | 58 mins ago https://news.yahoo.com/rep-jayapal-biden-recognizes-bold-185702317.html  "", "". | rep. jayapal: biden  | recognizes 'we have to  | take bold, structural solutions' | . | 58 mins ago https://news.yahoo.com/rep-jayapal-biden-recognizes-bold-185702317.html  "", 
""rep. jayapal: biden recognizes 'we have to take  | bold, structural solutions' | yahoo news | Â· | 16 hours ago https://news.yahoo.com/rep-jayapal-biden-recognizes-bold-185702317.html  "", "". | rep. jayapal: biden  | recognizes 'we have to  | take bold, structural solutions' | . | 16 hours ago https://news.yahoo.com/rep-jayapal-biden-recognizes-bold-185702317.html  "")",1
Pramila Jayapal,Rep,https://m.economictimes.com/news/politics-and-nation/india-hopeful-of-pramila-jayapal-move-getting-only-marginal-support/articleshow/72430047.cms,https://m.economictimes.com/news/politics-and-nation/india-hopeful-of-pramila-jayapal-move-getting-only-marginal-support/articleshow/72430047.cms,1
Raul Ruiz,Rep,https://twitter.com/RepRaulRuizMD/status/1346960206186610689?ref_src=twsrc^google|twcamp^serp|twgr^tweet,"https://twitter.com/repraulruizmd/status/1346960206186610689?ref_src=twsrc^google|twcamp^serp|twgr^tweet i am safe and in a secure location following the guidance of the capitol police. 

we will not allow todayâ€™s assault on our democracy to deter us from carrying out our constitutional duties. we will continue the work of the american people.",1
Raul Ruiz,Rep,https://ktla.com/news/politics/inside-california-politics/the-right-decision-rep-ruiz-discusses-alex-padilla-joining-congress/,â€˜the right decisionâ€™: rep. ruiz discusses alex  | padilla joining congress | ktla | Â· | 1 day ago https://ktla.com/news/politics/inside-california-politics/the-right-decision-rep-ruiz-discusses-alex-padilla-joining-congress/,1
Raul Ruiz,Rep,https://twitter.com/RepRaulRuizMD/status/1372668878216650756?ref_src=twsrc^google|twcamp^serp|twgr^tweet,https://twitter.com/repraulruizmd/status/1372668878216650756?ref_src=twsrc^google|twcamp^serp|twgr^tweet i am honored to be presiding right now as speaker pro tempore on the house floor during the vote for and passage of the dream and promise act. i advocated hard as chair of @hispaniccaucus to get this bill on the house floor early this year. #homeishere,1
Raul Ruiz,Rep,https://twitter.com/RepRaulRuizMD/status/1376697683604172806?ref_src=twsrc^google|twcamp^serp|twgr^tweet,https://twitter.com/repraulruizmd/status/1376697683604172806?ref_src=twsrc^google|twcamp^serp|twgr^tweet #helpishere with the #americanrescueplan. @potus's plan takes bold action to lift millions of children out of poverty with an expanded child tax credit.,1
Raul Ruiz,Rep,http://www.csun.edu/,"california state university, northridge http://www.csun.edu/",1
Raul Ruiz,Rep,https://twitter.com/RepRaulRuizMD/status/1366587062288142336?ref_src=twsrc^google|twcamp^serp|twgr^tweet,"https://twitter.com/repraulruizmd/status/1366587062288142336?ref_src=twsrc^google|twcamp^serp|twgr^tweet i voted for the #americanrescueplan to provide the necessary relief our community needs:

âœ… more vaccines and testing
âœ… additional stimulus checks
âœ… small business assistance
âœ… extended unemployment
âœ… funding to save local jobs

the senate must immediately pass this bill!",1
Richard Neal,Rep,https://twitter.com/RepRichardNeal/status/1314633476931346432?ref_src=twsrc^google|twcamp^serp|twgr^tweet,"https://twitter.com/reprichardneal/status/1314633476931346432?ref_src=twsrc^google|twcamp^serp|twgr^tweet there is an unmistakable parallel between federal pandemic unemployment dollars ending & our nationâ€™s economic recovery slowing. the relief measures in the cares & heroes acts provided americans w money they in turn used to purchase goods & sustain jobs.

thehill.com/policy/finaâ€¦",1
Richard Neal,Rep,https://twitter.com/NECN/status/1301132536031006721?ref_src=twsrc^google|twcamp^serp|twgr^tweet,"necn@necn https://twitter.com/necn/status/1301132536031006721?ref_src=twsrc^google|twcamp^serp|twgr^tweet richard neal, who has been in office in western massachusetts since 1988, defeated his primary challenger, holyoke mayor alex morse. trib.al/bhqejnu trib.al/jvfv72t",0
Richard Neal,Rep,https://twitter.com/RepRichardNeal/status/1357342178092085251?ref_src=twsrc^google|twcamp^serp|twgr^tweet,"https://twitter.com/reprichardneal/status/1357342178092085251?ref_src=twsrc^google|twcamp^serp|twgr^tweet happening now: the @waysmeanscmte is holding its full organizational meeting for the 117th congress. 

www.youtube.com/watch?vâ€¦",1
Richard Neal,Rep,https://www.wamc.org/post/congressional-corner-richard-neal-111,congressional corner with richard neal | wamc | Â· | 23 hours ago https://www.wamc.org/post/congressional-corner-richard-neal-111,1
Richard Neal,Rep,https://www.boston.com/news/politics/2020/09/01/richard-neal-defeats-alex-morse-in-1st-district-democratic-primary,"c(""reps. neal, lynch, moulton defeat primary challengers ... https://www.boston.com/news/politics/2020/09/01/richard-neal-defeats-alex-morse-in-1st-district-democratic-primary  "", ""boston.com | . | reps. neal, lynch,  | moulton defeat primary  | challengers | . | 1 week ago https://www.boston.com/news/politics/2020/09/01/richard-neal-defeats-alex-morse-in-1st-district-democratic-primary  "")",1
Richard Neal,Rep,https://www.bloomberg.com/news/articles/2020-09-02/top-tax-code-writer-in-u-s-house-survives-progressive-challenge,https://www.bloomberg.com/news/articles/2020-09-02/top-tax-code-writer-in-u-s-house-survives-progressive-challenge,1
Rick W. Allen,Rep,https://twitter.com/RepRickAllen/status/1326516765443158018?ref_src=twsrc^google|twcamp^serp|twgr^tweet,"https://twitter.com/reprickallen/status/1326516765443158018?ref_src=twsrc^google|twcamp^serp|twgr^tweet on this #veteransday, we remember and honor all who have served in our great military. today and every day, please know our nation thanks you!",1
Rick W. Allen,Rep,/search?q=rick+allen+born&stick=H4sIAAAAAAAAAOPgE-LWz9U3MDQyr7RMydYSy0620i9IzS_ISQVSRcX5eVZJ-UV5i1j5izKTsxUSc3JS8xRAIgAEaXlTOQAAAA&sa=X&ved=2ahUKEwi37qzV2vPuAhUgFVkFHV_8CSIQ6BMoADAVegQIGxAC,rick allen /search?q=rick+allen+born&stick=h4siaaaaaaaaaopge-lwz9u3mdqyr7rmydysy0620i9izs_isqvsrcx5evzj-uv5i1j5izktsxusc3js8xraigaeaxltoqaaaa&sa=x&ved=2ahukewi37qzv2vpuahugfvkfhv_8csiq6bmoadavegqigxac born:  u.s. representative,0
Rick W. Allen,Rep,https://twitter.com/RepRickAllen/status/1365350842442936322?ref_src=twsrc^google|twcamp^serp|twgr^tweet,"https://twitter.com/reprickallen/status/1365350842442936322?ref_src=twsrc^google|twcamp^serp|twgr^tweet thank you to claxton native, shaneka hunter, for your service to our nation and the u.s. space force!
www.claxtonenterprise.câ€¦",1
Rick W. Allen,Rep,https://www.wikiwand.com/en/Rick_W._Allen,rick w. allen - wikiwand https://www.wikiwand.com/en/rick_w._allen,1
Rick W. Allen,Rep,https://twitter.com/RepRickAllen/status/1349069310191415296?ref_src=twsrc^google|twcamp^serp|twgr^tweet,"https://twitter.com/reprickallen/status/1349069310191415296?ref_src=twsrc^google|twcamp^serp|twgr^tweet i recently had the opportunity to tour the covid-19 vaccination site at craig-houghton elementary school and learn more about vaccine distribution efforts in #ga12. i encourage all who are able to get vaccinated!
www.wjbf.com/lifestyle/â€¦",1
Rick W. Allen,Rep,https://www.msn.com/en-us/news/us/local-congressman-rick-allen-tests-positive-for-coronavirus/ar-BB1bk69M,https://www.msn.com/en-us/news/us/local-congressman-rick-allen-tests-positive-for-coronavirus/ar-bb1bk69m,1
Ro Khanna,Rep,https://twitter.com/RoKhanna/status/1335051015180128256?ref_src=twsrc^google|twcamp^serp|twgr^tweet,"https://twitter.com/rokhanna/status/1335051015180128256?ref_src=twsrc^google|twcamp^serp|twgr^tweet america is #1 in military spending. our dod spends more than the next seven world powers combined. this year, their budget is more than $700 billion dollars.

there is money for free public college, more covid-19 stimulus, and better community resources.",1
Ro Khanna,Rep,https://twitter.com/RoKhanna/status/1313272005756620802?ref_src=twsrc^google|twcamp^serp|twgr^tweet,"https://twitter.com/rokhanna/status/1313272005756620802?ref_src=twsrc^google|twcamp^serp|twgr^tweet more than 12 million americans have lost their health care during a global pandemic and the republican response is to overturn the aca.

they want to take away your health coverage and end protections for pre-existing conditions.

remember this when you vote.",1
Ro Khanna,Rep,https://twitter.com/RoKhanna/status/1344095360935993351?ref_src=twsrc^google|twcamp^serp|twgr^tweet,https://twitter.com/rokhanna/status/1344095360935993351?ref_src=twsrc^google|twcamp^serp|twgr^tweet the great thing about voting on $2000/month checks is that i already have a plan for that! the emergency money for the people act closes the loopholes that prevented some people from getting cares money and has a few other much-needed updates. let's bring it to the floor.,1
Ro Khanna,Rep,https://www.npr.org/sections/live-updates-2020-election-results/2020/11/12/934062367/what-does-bidens-victory-mean-for-progressives-in-the-democratic-party,"c(""npr | . | divided democratic  | party under biden  | requires compromise, says progressive \nrep. khanna | . | 3 weeks ago https://www.npr.org/sections/live-updates-2020-election-results/2020/11/12/934062367/what-does-bidens-victory-mean-for-progressives-in-the-democratic-party  "", ""divided democratic party under biden requires  | compromise, says progressive \nrep. khanna | npr | Â· | 1 day ago https://www.npr.org/sections/live-updates-2020-election-results/2020/11/12/934062367/what-does-bidens-victory-mean-for-progressives-in-the-democratic-party  "", 
""npr | . | divided democratic  | party under biden  | requires compromise, says progressive \nrep. khanna | . | 4 weeks ago https://www.npr.org/sections/live-updates-2020-election-results/2020/11/12/934062367/what-does-bidens-victory-mean-for-progressives-in-the-democratic-party  "", ""npr | . | divided democratic  | party under biden  | requires compromise, says progressive \nrep. khanna | . | 1 month ago https://www.npr.org/sections/live-updates-2020-election-results/2020/11/12/934062367/what-does-bidens-victory-mean-for-progressives-in-the-democratic-party  ""
)",1
Ro Khanna,Rep,https://twitter.com/RoKhanna/status/1373701443773927431?ref_src=twsrc^google|twcamp^serp|twgr^tweet,https://twitter.com/rokhanna/status/1373701443773927431?ref_src=twsrc^google|twcamp^serp|twgr^tweet now is the time to abolish the filibuster. progress canâ€™t wait. www.washingtonpost.com/â€¦,1
Ro Khanna,Rep,https://twitter.com/RoKhanna/status/1330934020876754945?ref_src=twsrc^google|twcamp^serp|twgr^tweet,"https://twitter.com/rokhanna/status/1330934020876754945?ref_src=twsrc^google|twcamp^serp|twgr^tweet as we push for climate change policies these next four years, let us remember that nothing is as environmentally devastating as war.",1
Rodney Davis,Rep,https://main.nthdegreerealty.com/,nth degree - interior design https://main.nthdegreerealty.com/,0
Rodney Davis,Rep,https://twitter.com/RodneyDavis/status/1356367941927919618?ref_src=twsrc^google|twcamp^serp|twgr^tweet,"https://twitter.com/rodneydavis/status/1356367941927919618?ref_src=twsrc^google|twcamp^serp|twgr^tweet today is the first day of #blackhistorymonth, when we recognize black history and the contributions black americans have made to #il13, our state, and our country. this month and every month, let's remember and celebrate black history.",1
Rodney Davis,Rep,http://foxillinois.com/news/local/rep-davis-weighs-in-on-scotus-nomination,rep. davis weighs in on scotus nomination | wrsp | Â· | 1 day ago http://foxillinois.com/news/local/rep-davis-weighs-in-on-scotus-nomination,1
Rodney Davis,Rep,https://capitolfax.com/2020/10/09/dirksen-londrigan-poll-has-biden-leading-by-13-davis-down-by-5/,"c(""your illinois news radar Â» dirksen londrigan poll  | has biden leading by 13, \ndavis down by 5 | capitol fax.com | Â· | 15 hours ago https://capitolfax.com/2020/10/09/dirksen-londrigan-poll-has-biden-leading-by-13-davis-down-by-5/  "", ""your illinois news radar Â» dirksen londrigan poll  | has biden leading by 13, \ndavis down by 5 | capitol fax.com | Â· | 2 days ago https://capitolfax.com/2020/10/09/dirksen-londrigan-poll-has-biden-leading-by-13-davis-down-by-5/  "", ""your illinois news radar Â» dirksen londrigan poll  | has biden leading by 13, \ndavis down by 5 | capitol fax.com | Â· | 1 day ago https://capitolfax.com/2020/10/09/dirksen-londrigan-poll-has-biden-leading-by-13-davis-down-by-5/  ""
)",1
Rodney Davis,Rep,https://twitter.com/RodneyDavis/status/1374060291869315077?ref_src=twsrc^google|twcamp^serp|twgr^tweet,https://twitter.com/rodneydavis/status/1374060291869315077?ref_src=twsrc^google|twcamp^serp|twgr^tweet thanks to carlinville high school principal patrick drew for inviting me to visit the school this morning. it was great to talk with students and staff and see how they are working to hold in-person classes safely and responsibly.,1
Rodney Davis,Rep,https://twitter.com/RodneyDavis/status/1332353495551385601?ref_src=twsrc^google|twcamp^serp|twgr^tweet,"https://twitter.com/rodneydavis/status/1332353495551385601?ref_src=twsrc^google|twcamp^serp|twgr^tweet november is military family appreciation month. particularly during the holidays, let's take a moment and reflect on the sacrifices our military families make while their loved ones keep us all safe as they are stationed away from home. thank the military families in your life.",1
Ron Estes,Rep,https://twitter.com/RepRonEstes/status/1375585407002378246?ref_src=twsrc^google|twcamp^serp|twgr^tweet,"https://twitter.com/repronestes/status/1375585407002378246?ref_src=twsrc^google|twcamp^serp|twgr^tweet march is womenâ€™s history month. today we highlight adrienne byrne (right), director of the sedgwick county health department. #kansashistory #womenshistorymonth find out more on my facebook page: www.facebook.com/repronâ€¦",1
Ron Estes,Rep,https://twitter.com/RepRonEstes/status/1331712606307020801?ref_src=twsrc^google|twcamp^serp|twgr^tweet,"https://twitter.com/repronestes/status/1331712606307020801?ref_src=twsrc^google|twcamp^serp|twgr^tweet recently, the fda issued an emergency authorization for the regeneron antibody therapy to treat covid-19. american innovation, combined with streamlined regulation, has been key in finding safe, effective treatments for this pandemic.

www.fda.gov/news-eventsâ€¦",1
Ron Estes,Rep,https://twitter.com/RepRonEstes/status/1372308326319591437?ref_src=twsrc^google|twcamp^serp|twgr^tweet,"https://twitter.com/repronestes/status/1372308326319591437?ref_src=twsrc^google|twcamp^serp|twgr^tweet as we work to defeat this virus and rebuild our economy, the aviation manufacturing jobs protection act will keep our skilled workers connected with their jobs in the sunflower state.

www.kansas.com/news/busâ€¦",1
Ron Estes,Rep,https://www.kctv5.com/republican-ron-estes-wins-reelection-to-u-s-house-in-kansas-4th-congressional-district/article_0929810f-ffec-55aa-8278-45da89bdf0a8.html,"c(""republican ron estes wins reelection to u.s.  | house in kansas' 4th \ncongressional district | kctv5.com | Â· | 2 days ago https://www.kctv5.com/republican-ron-estes-wins-reelection-to-u-s-house-in-kansas-4th-congressional-district/article_0929810f-ffec-55aa-8278-45da89bdf0a8.html  "", ""republican ron estes wins reelection to u.s.  | house in kansas' 4th \ncongressional district | kctv5.com | Â· | 1 day ago https://www.kctv5.com/republican-ron-estes-wins-reelection-to-u-s-house-in-kansas-4th-congressional-district/article_0929810f-ffec-55aa-8278-45da89bdf0a8.html  "", 
""republican ron estes wins reelection to u.s.  | house in ... | kctv5.com | Â· | 1 day ago https://www.kctv5.com/republican-ron-estes-wins-reelection-to-u-s-house-in-kansas-4th-congressional-district/article_0929810f-ffec-55aa-8278-45da89bdf0a8.html  "")",1
Ron Estes,Rep,https://www.cjonline.com/story/news/state/2021/01/03/estes-mann-and-laturner-sign-block-electoral-college-certification/4118751001/,"ron estes, tracey mann and jake laturner join  | republican bid to block 
presidential vote | the topeka capital-journal | Â· | 1 day ago https://www.cjonline.com/story/news/state/2021/01/03/estes-mann-and-laturner-sign-block-electoral-college-certification/4118751001/",1
Ron Estes,Rep,https://www.kansas.com/opinion/guest-commentary/article246745401.html,https://www.kansas.com/opinion/guest-commentary/article246745401.html,1
Rosa DeLauro,Rep,https://twitter.com/Rosa_DeLauro?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,https://twitter.com/rosa_delaurocongresswoman rosa delauro (@rosa_delauro) Â· twitter https://twitter.com/rosa_delauro?ref_src=twsrc%5egoogle%7ctwcamp%5eserp%7ctwgr%5eauthor #newprofilepic pic.twitter.com/k7ija3iâ€¦,1
Rosa DeLauro,Rep,https://twitter.com/rosadelauro/status/1369391605002735618?ref_src=twsrc^google|twcamp^serp|twgr^tweet,"https://twitter.com/rosadelauro/status/1369391605002735618?ref_src=twsrc^google|twcamp^serp|twgr^tweet today, @housedemocrats are voting to pass the #proact â€“ the most significant upgrade for workersâ€™ collective bargaining rights in more than 80 years. unions built the middle class. we must protect workersâ€™ right to negotiate for better wages, benefits, and working conditions.",1
Rosa DeLauro,Rep,https://twitter.com/rosadelauro/status/1339739284161634315?ref_src=twsrc^google|twcamp^serp|twgr^tweet,"https://twitter.com/rosadelauro/status/1339739284161634315?ref_src=twsrc^google|twcamp^serp|twgr^tweet we have our work cut out for us, and i am confident my colleagues @repespaillat @repjoshharder @repsusielee @repdavidtrone @repunderwood and @repwexton are up to the task. each of them has a proven track record of never shying away from a fight on behalf of hard-working families.",1
Rosa DeLauro,Rep,https://twitter.com/rosadelauro/status/1347405603170344962?ref_src=twsrc^google|twcamp^serp|twgr^tweet,"https://twitter.com/rosadelauro/status/1347405603170344962?ref_src=twsrc^google|twcamp^serp|twgr^tweet my heart breaks over the senseless death of capitol police officer brian d. sicknick, who was injured in yesterdayâ€™s assault on the capitol. 

to honor his memory, we must ensure that the mob who attacked the peopleâ€™s house and those who instigated them are held accountable.",1
Rosa DeLauro,Rep,https://patch.com/connecticut/across-ct/delauro-work-more-coronavirus-aid-appropriations-chair,delauro to work on more coronavirus aid as  | appropriations chair | patch | Â· | 1 day ago https://patch.com/connecticut/across-ct/delauro-work-more-coronavirus-aid-appropriations-chair,1
Rosa DeLauro,Rep,https://www.facebook.com/RosaDelauro/,"c(""rosa delauro - home | facebook https://www.facebook.com/rosadelauro/  "", "" https://www.facebook.com/rosadelauro/  "", ""rosa delauro - home | facebook https://www.facebook.com/rosadelauro/ rosa delauro , new haven, connecticut. 10k likes. rosa's work has been and will always be about helping people. this is the campaign account for rosa... "")",1
Russ Fulcher,Rep,https://twitter.com/RepRussFulcher/status/1315752872445911041?ref_src=twsrc^google|twcamp^serp|twgr^tweet,"https://twitter.com/reprussfulcher/status/1315752872445911041?ref_src=twsrc^google|twcamp^serp|twgr^tweet our booming economy under the @realdonaldtrump administration saw the unemployment rate dropping to 3.6% â€”the lowest  since december 1969.

republicans are ready to renew the american dream, rebuild the economy, and restore our nation's way of life.",1
Russ Fulcher,Rep,http://www.chronline.com/community/northwest-lawmakers-pursue-different-priorities-in-new-covid-relief-package/article_f6660626-c907-11ea-91d4-37cdc224d68d.html,"northwest lawmakers pursue different ... http://www.chronline.com/community/northwest-lawmakers-pursue-different-priorities-in-new-covid-relief-package/article_f6660626-c907-11ea-91d4-37cdc224d68d.html â€œthe priority for the democrat leadership is administration turnover,â€ fulcher said. â€œif the unemployment figures are higher in november, that's going to be a leg...more",1
Russ Fulcher,Rep,https://www.bigcountrynewsconnection.com/news/state/idaho/fulcher-troubled-by-some-of-biden-s-orders/article_629f4c93-1711-50c6-930a-49a8c3703346.html,"c(""fulcher 'troubled' by some of biden's orders |  | idaho | \nbigcountrynewsconnection.com | big country news | Â· | 23 hours ago https://www.bigcountrynewsconnection.com/news/state/idaho/fulcher-troubled-by-some-of-biden-s-orders/article_629f4c93-1711-50c6-930a-49a8c3703346.html  "", ""fulcher 'troubled' by some of biden's orders |  | idaho | \nbigcountrynewsconnection.com | big country news | Â· | 2 days ago https://www.bigcountrynewsconnection.com/news/state/idaho/fulcher-troubled-by-some-of-biden-s-orders/article_629f4c93-1711-50c6-930a-49a8c3703346.html  ""
)",1
Russ Fulcher,Rep,https://www.ktvb.com/video/news/local/208/fulcher-house-security-capitol-riot/277-ccd6e1b5-a323-46a8-8168-c9dfc418d26a,"boise's leading local news: weather, traffic, sports and more | boise, 
idaho | ktvb.com https://www.ktvb.com/video/news/local/208/fulcher-house-security-capitol-riot/277-ccd6e1b5-a323-46a8-8168-c9dfc418d26a",1
Russ Fulcher,Rep,https://twitter.com/RepRussFulcher/status/1298353285062164481?ref_src=twsrc^google|twcamp^serp|twgr^tweet,"https://twitter.com/reprussfulcher/status/1298353285062164481?ref_src=twsrc^google|twcamp^serp|twgr^tweet as we commemorate #womensvote100, i'm grateful that @goparks' #womeninparks initiative is highlighting women's connections and contributions to @natlparkservice sites across the country. 

learn more: www.nationalparks.org/oâ€¦",1
Russ Fulcher,Rep,https://www.wowt.com/video/2020/10/05/rep-russ-fulcher-r-id-previews-vice-presidential-debate/,rep. russ fulcher (r-id) previews vice presidential debate https://www.wowt.com/video/2020/10/05/rep-russ-fulcher-r-id-previews-vice-presidential-debate/,1
Salud Carbajal,Rep,https://twitter.com/RepCarbajal/status/1365438287750520833?ref_src=twsrc^google|twcamp^serp|twgr^tweet,"https://twitter.com/repcarbajal/status/1365438287750520833?ref_src=twsrc^google|twcamp^serp|twgr^tweet today iâ€™ll be voting yes on the #americanrescueplan. this #covid19 relief package will provide:
ðŸ’²stimulus checks
ðŸ’µ$142m to sb & slo county governments
ðŸ¢small biz support
âš•ï¸more vaccines
ðŸ«money to reopen schools

let's give communities the relief they need.",1
Salud Carbajal,Rep,http://www.santamariasun.com/news/19808/political-watch-july-16-2020/,"political watch: july 16, 2020 http://www.santamariasun.com/news/19808/political-watch-july-16-2020/ â€œthis is an important bill to permanently fund the land and water conservation fund so our parks and public lands are preserved for the next generation to inherit,â€ ca...more",1
Salud Carbajal,Rep,https://santamariademocrats.info/endorsed-candidates-november-3-2020/click-here-re-elect-salud-carbajal/,https://santamariademocrats.info/endorsed-candidates-november-3-2020/click-here-re-elect-salud-carbajal/,1
Salud Carbajal,Rep,https://www.edhat.com/news/rep-carbajal-and-colleagues-demand-withdrawal-of-new-oil-and-gas-leases,"c(""rep. carbajal and colleagues demand  | withdrawal of new oil and gas leases | edhat | Â· | 1 day ago https://www.edhat.com/news/rep-carbajal-and-colleagues-demand-withdrawal-of-new-oil-and-gas-leases  "", ""rep. carbajal and colleagues demand  | withdrawal of new oil and gas leases | edhat | Â· | 14 hours ago https://www.edhat.com/news/rep-carbajal-and-colleagues-demand-withdrawal-of-new-oil-and-gas-leases  "")",1
Salud Carbajal,Rep,https://www.noozhawk.com/article/rep._salud_carbajal_hops_toward_kangaroo_legislation_20210219,"c(""rep. salud carbajal introduces kangaroo  | protection act to ban sale of body \nparts in u.s. | noozhawk.com | Â· | 1 day ago https://www.noozhawk.com/article/rep._salud_carbajal_hops_toward_kangaroo_legislation_20210219  "", ""rep. salud carbajal introduces kangaroo  | protection act to ban sale of body \nparts in u.s. | noozhawk.com | Â· | 2 days ago https://www.noozhawk.com/article/rep._salud_carbajal_hops_toward_kangaroo_legislation_20210219  "", ""rep. salud carbajal introduces kangaroo  | protection act to ban sale of body \nparts in u.s. | noozhawk.com | Â· | 13 hours ago https://www.noozhawk.com/article/rep._salud_carbajal_hops_toward_kangaroo_legislation_20210219  ""
)",1
Salud Carbajal,Rep,https://twitter.com/RepCarbajal/status/1346488878371385344?ref_src=twsrc^google|twcamp^serp|twgr^tweet,"https://twitter.com/repcarbajal/status/1346488878371385344?ref_src=twsrc^google|twcamp^serp|twgr^tweet it's official - the fy2021 #ndaa has become law! not only does this bill provide critical resources to our military & protect our national security, it includes my small passenger vessel safety act, which will prevent another tragedy like #conception.
keyt.com/news/santa-barâ€¦",1
Sanford Bishop,Rep,http://www.bishopairport.org/,bishop international airport http://www.bishopairport.org/,0
Sanford Bishop,Rep,https://www.greatfaith.church/,great faith church https://www.greatfaith.church/,0
Sanford Bishop,Rep,https://twitter.com/SanfordBishop/status/1347680443596943361?ref_src=twsrc^google|twcamp^serp|twgr^tweet,https://twitter.com/sanfordbishop/status/1347680443596943361?ref_src=twsrc^google|twcamp^serp|twgr^tweet my statement on the recent decision to impeach president trump is below.,1
